edge2,edge1,id,Year
56070,5633,5633,2013
4016,5633,5633,2013
52658,5633,5633,2013
53976,5633,5633,2013
22254,5633,5633,2013
3435,5633,5633,2013
4146,5633,5633,2013
4210,5633,5633,2013
53288,5633,5633,2013
20039,5633,5633,2013
68131,5653,5653,2013
7061,5653,5653,2013
22725,5653,5653,2013
52563,5653,5653,2013
55414,5653,5653,2013
68415,5653,5653,2013
56152,5653,5653,2013
7017,5653,5653,2013
34231,5653,5653,2013
68180,5653,5653,2013
68870,5653,5653,2013
42471,5653,5653,2013
62163,5653,5653,2013
68386,5653,5653,2013
22831,5676,5676,2006
56127,5676,5676,2006
6939,5694,5694,2013
4227,5694,5694,2013
3699,5694,5694,2013
46986,5694,5694,2013
30633,5694,5694,2013
67831,5694,5694,2013
33264,5694,5694,2013
5737,5700,5700,2013
4759,5700,5700,2013
53493,5700,5700,2013
20540,5700,5700,2013
21977,5700,5700,2013
53232,5700,5700,2013
53374,5700,5700,2013
68050,5700,5700,2013
42552,5700,5700,2013
5768,5700,5700,2013
5478,5700,5700,2013
52291,5700,5700,2013
25765,5700,5700,2013
3691,5702,5702,2013
21558,5702,5702,2013
3052,5702,5702,2013
22126,5702,5702,2013
53186,5702,5702,2013
62398,5702,5702,2013
4181,5702,5702,2013
22164,5702,5702,2013
52997,5702,5702,2013
2314,5702,5702,2013
5715,5702,5702,2013
3722,5702,5702,2013
3119,5702,5702,2013
3567,5702,5702,2013
55666,5702,5702,2013
59679,5714,5714,2012
22508,5714,5714,2012
22126,5714,5714,2012
21419,5714,5714,2012
2240,5714,5714,2012
23244,5714,5714,2012
5383,5714,5714,2012
22253,5714,5714,2012
22164,5714,5714,2012
62233,5714,5714,2012
5393,5714,5714,2012
5382,5714,5714,2012
3683,5714,5714,2012
52997,5714,5714,2012
37991,5714,5714,2012
37840,5714,5714,2012
22626,5714,5714,2012
22370,5714,5714,2012
22126,5715,5715,2012
22164,5715,5715,2012
52997,5715,5715,2012
55574,5715,5715,2012
5549,5719,5719,2012
22313,5719,5719,2012
21977,5719,5719,2012
55656,5719,5719,2012
53610,5719,5719,2012
41989,5719,5719,2012
53232,5719,5719,2012
53374,5719,5719,2012
68050,5719,5719,2012
56022,5719,5719,2012
53976,5719,5719,2012
22126,5726,5726,2012
68078,5726,5726,2012
51393,5726,5726,2012
55633,5726,5726,2012
5383,5726,5726,2012
22164,5726,5726,2012
5550,5726,5726,2012
23561,5726,5726,2012
52997,5726,5726,2012
55603,5733,5733,2012
52627,5733,5733,2012
45961,5733,5733,2012
55656,5733,5733,2012
35037,5733,5733,2012
50647,5733,5733,2012
55101,5733,5733,2012
58798,5733,5733,2012
46986,5733,5733,2012
5402,5733,5733,2012
23344,5733,5733,2012
51683,5733,5733,2012
41278,5733,5733,2012
33049,5733,5733,2012
5748,5733,5733,2012
47922,5733,5733,2012
56993,5733,5733,2012
67831,5733,5733,2012
52579,5737,5737,2012
53493,5737,5737,2012
20540,5737,5737,2012
56725,5737,5737,2012
21977,5737,5737,2012
55656,5737,5737,2012
59761,5737,5737,2012
53610,5737,5737,2012
53374,5737,5737,2012
2009,5737,5737,2012
44798,5737,5737,2012
48420,5737,5737,2012
37984,5737,5737,2012
38024,5738,5738,2012
37974,5738,5738,2012
4166,5738,5738,2012
52997,5738,5738,2012
3623,5738,5738,2012
3964,5738,5738,2012
3435,5738,5738,2012
5404,5744,5744,2012
3476,5744,5744,2012
53230,5744,5744,2012
68853,5744,5744,2012
53060,5744,5744,2012
42737,5744,5744,2012
52997,5744,5744,2012
55399,5744,5744,2012
55464,5744,5744,2012
53965,5744,5744,2012
55603,5748,5748,2012
55656,5748,5748,2012
45961,5748,5748,2012
58448,5748,5748,2012
53232,5748,5748,2012
3353,5748,5748,2012
55101,5748,5748,2012
53769,5748,5748,2012
58798,5748,5748,2012
23344,5748,5748,2012
51683,5748,5748,2012
41278,5748,5748,2012
33049,5748,5748,2012
47922,5748,5748,2012
67831,5748,5748,2012
5404,5749,5749,2012
62299,5749,5749,2012
41983,5749,5749,2012
68844,5749,5749,2012
5383,5749,5749,2012
2085,5749,5749,2012
12046,5749,5749,2012
53060,5749,5749,2012
52581,5749,5749,2012
5422,5749,5749,2012
461,5749,5749,2012
52997,5749,5749,2012
55806,5749,5749,2012
18416,5749,5749,2012
7061,5751,5751,2012
53828,5751,5751,2012
52579,5751,5751,2012
53493,5751,5751,2012
20540,5751,5751,2012
22313,5751,5751,2012
21977,5751,5751,2012
55656,5751,5751,2012
53610,5751,5751,2012
53232,5751,5751,2012
7017,5751,5751,2012
53975,5751,5751,2012
54006,5751,5751,2012
22218,5751,5751,2012
2009,5751,5751,2012
42442,5751,5751,2012
51319,5751,5751,2012
3595,5751,5751,2012
1915,5751,5751,2012
56127,5751,5751,2012
22254,5751,5751,2012
53693,5754,5754,2011
56026,5754,5754,2011
59263,5754,5754,2011
5558,5754,5754,2011
53374,5754,5754,2011
42738,5754,5754,2011
62255,5754,5754,2011
68050,5754,5754,2011
22394,5754,5754,2011
20533,5754,5754,2011
22302,5754,5754,2011
53231,5754,5754,2011
53637,5754,5754,2011
25765,5754,5754,2011
55414,5765,5765,2011
68844,5765,5765,2011
55633,5765,5765,2011
68870,5765,5765,2011
34853,5766,5766,2011
20064,5766,5766,2011
34006,5766,5766,2011
60723,5766,5766,2011
34003,5766,5766,2011
56116,5766,5766,2011
56172,5766,5766,2011
5381,5766,5766,2011
59616,5766,5766,2011
55886,5766,5766,2011
55410,5766,5766,2011
21926,5766,5766,2011
20063,5766,5766,2011
36816,5766,5766,2011
34380,5766,5766,2011
20375,5766,5766,2011
52579,5768,5768,2011
53493,5768,5768,2011
22313,5768,5768,2011
23635,5768,5768,2011
52689,5768,5768,2011
55656,5768,5768,2011
42817,5768,5768,2011
53610,5768,5768,2011
53232,5768,5768,2011
53374,5768,5768,2011
60858,5768,5768,2011
15897,5768,5768,2011
56022,5768,5768,2011
22302,5768,5768,2011
5478,5768,5768,2011
23222,5768,5768,2011
52658,5768,5768,2011
53976,5768,5768,2011
25765,5768,5768,2011
62299,5769,5769,2011
53760,5769,5769,2011
22164,5769,5769,2011
5550,5769,5769,2011
3441,5769,5769,2011
53282,5769,5769,2011
3770,5769,5769,2011
4167,5769,5769,2011
55459,5769,5769,2011
3595,5769,5769,2011
4176,5775,5775,2011
53383,5775,5775,2011
62299,5775,5775,2011
52995,5775,5775,2011
23164,5775,5775,2011
53316,5775,5775,2011
53825,5775,5775,2011
53352,5775,5775,2011
5550,5775,5775,2011
53060,5775,5775,2011
55870,5775,5775,2011
3119,5775,5775,2011
5549,5788,5788,2011
5431,5788,5788,2011
53693,5788,5788,2011
59263,5788,5788,2011
53216,5788,5788,2011
53374,5788,5788,2011
42738,5788,5788,2011
5525,5788,5788,2011
42654,5788,5788,2011
14027,5788,5788,2011
17324,5788,5788,2011
56070,5788,5788,2011
55410,5788,5788,2011
41976,5788,5788,2011
5775,5791,5791,2018
53230,5791,5791,2018
62384,5791,5791,2018
68844,5791,5791,2018
5980,5791,5791,2018
42346,5791,5791,2018
55633,5791,5791,2018
5550,5791,5791,2018
53060,5791,5791,2018
3021,5791,5791,2018
51864,5791,5791,2018
3119,5791,5791,2018
37558,5793,5793,2018
21558,5793,5793,2018
59679,5793,5793,2018
51716,5793,5793,2018
20069,5793,5793,2018
52051,5793,5793,2018
3476,5793,5793,2018
22126,5793,5793,2018
2481,5793,5793,2018
3509,5793,5793,2018
53760,5793,5793,2018
5383,5793,5793,2018
68079,5793,5793,2018
4094,5793,5793,2018
4789,5793,5793,2018
5382,5793,5793,2018
3235,5793,5793,2018
6374,5793,5793,2018
52997,5793,5793,2018
55464,5793,5793,2018
53965,5793,5793,2018
3336,5796,5796,2018
7061,5796,5796,2018
53493,5796,5796,2018
21629,5796,5796,2018
62578,5796,5796,2018
48390,5796,5796,2018
55530,5796,5796,2018
41989,5796,5796,2018
55972,5796,5796,2018
58806,5796,5796,2018
37635,5796,5796,2018
44798,5796,5796,2018
7179,5796,5796,2018
31749,5796,5796,2018
51862,5796,5796,2018
62473,5796,5796,2018
4016,5796,5796,2018
5768,5796,5796,2018
45563,5796,5796,2018
59679,5809,5809,2018
51716,5809,5809,2018
22126,5809,5809,2018
22789,5809,5809,2018
23318,5809,5809,2018
5630,5809,5809,2018
5383,5809,5809,2018
3770,5809,5809,2018
59192,5809,5809,2018
5393,5809,5809,2018
36644,5809,5809,2018
58820,5809,5809,2018
62441,5809,5809,2018
52997,5809,5809,2018
5715,5809,5809,2018
55574,5809,5809,2018
56161,5809,5809,2018
33593,5809,5809,2018
62698,5809,5809,2018
59310,5809,5809,2018
55806,5809,5809,2018
2348,5809,5809,2018
3036,5809,5809,2018
4882,5809,5809,2018
5600,5809,5809,2018
52321,5809,5809,2018
52734,5810,5810,2018
55603,5810,5810,2018
53925,5810,5810,2018
22773,5810,5810,2018
53951,5810,5810,2018
1903,5810,5810,2018
55820,5810,5810,2018
55581,5810,5810,2018
59308,5810,5810,2018
55997,5810,5810,2018
42313,5810,5810,2018
53497,5810,5810,2018
4176,5829,5829,2017
62299,5829,5829,2017
44631,5829,5829,2017
3509,5829,5829,2017
52023,5829,5829,2017
52843,5829,5829,2017
53825,5829,5829,2017
62233,5829,5829,2017
53060,5829,5829,2017
22154,5829,5829,2017
35505,5829,5829,2017
22001,5832,5832,2017
51393,5832,5832,2017
11505,5832,5832,2017
8783,5832,5832,2017
62601,5832,5832,2017
3138,5832,5832,2017
4167,5832,5832,2017
5393,5832,5832,2017
43903,5832,5832,2017
4789,5832,5832,2017
19255,5832,5832,2017
8015,5832,5832,2017
55609,5832,5832,2017
37996,5832,5832,2017
52997,5832,5832,2017
5613,5832,5832,2017
41996,5832,5832,2017
52045,5832,5832,2017
42039,5832,5832,2017
59721,5832,5832,2017
2092,5832,5832,2017
34623,5832,5832,2017
5947,5832,5832,2017
55399,5832,5832,2017
12800,5832,5832,2017
52888,5832,5832,2017
59679,5834,5834,2017
51716,5834,5834,2017
3052,5834,5834,2017
22126,5834,5834,2017
2798,5834,5834,2017
5702,5834,5834,2017
52785,5834,5834,2017
62398,5834,5834,2017
5906,5834,5834,2017
5383,5834,5834,2017
4167,5834,5834,2017
5715,5834,5834,2017
3119,5834,5834,2017
37110,5834,5834,2017
37488,5834,5834,2017
59679,5835,5835,2017
51716,5835,5835,2017
3052,5835,5835,2017
22126,5835,5835,2017
2798,5835,5835,2017
5702,5835,5835,2017
5906,5835,5835,2017
22164,5835,5835,2017
52997,5835,5835,2017
37110,5835,5835,2017
37488,5835,5835,2017
59679,5839,5839,2017
2828,5839,5839,2017
51716,5839,5839,2017
21712,5839,5839,2017
37798,5839,5839,2017
22126,5839,5839,2017
2481,5839,5839,2017
2798,5839,5839,2017
5702,5839,5839,2017
3197,5839,5839,2017
5383,5839,5839,2017
3301,5839,5839,2017
55831,5839,5839,2017
4167,5839,5839,2017
37572,5839,5839,2017
2357,5839,5839,2017
2053,5839,5839,2017
5715,5839,5839,2017
2581,5839,5839,2017
3716,5839,5839,2017
5879,5839,5839,2017
37019,5839,5839,2017
2494,5839,5839,2017
48648,5839,5839,2017
2317,5839,5839,2017
37734,5839,5839,2017
37254,5839,5839,2017
37110,5839,5839,2017
37488,5839,5839,2017
55512,5839,5839,2017
20069,5854,5854,2017
22126,5854,5854,2017
3509,5854,5854,2017
53760,5854,5854,2017
3194,5854,5854,2017
52705,5854,5854,2017
62160,5854,5854,2017
37605,5854,5854,2017
5393,5854,5854,2017
61077,5854,5854,2017
5382,5854,5854,2017
53060,5854,5854,2017
5602,5854,5854,2017
52997,5854,5854,2017
55678,5854,5854,2017
55399,5854,5854,2017
55464,5854,5854,2017
53965,5854,5854,2017
53375,5855,5855,2017
53425,5855,5855,2017
53975,5855,5855,2017
5968,5855,5855,2017
22218,5855,5855,2017
42442,5855,5855,2017
51319,5855,5855,2017
52781,5855,5855,2017
60808,5855,5855,2017
52483,5855,5855,2017
22254,5855,5855,2017
52280,5859,5859,2017
55603,5859,5859,2017
68592,5859,5859,2017
53025,5859,5859,2017
42412,5859,5859,2017
55616,5859,5859,2017
1837,5859,5859,2017
53925,5859,5859,2017
3230,5859,5859,2017
42281,5859,5859,2017
2231,5859,5859,2017
35037,5859,5859,2017
51199,5859,5859,2017
53951,5859,5859,2017
42501,5859,5859,2017
42237,5859,5859,2017
50780,5859,5859,2017
52657,5859,5859,2017
56801,5859,5859,2017
51929,5859,5859,2017
52623,5859,5859,2017
52961,5859,5859,2017
55820,5859,5859,2017
42238,5859,5859,2017
61836,5859,5859,2017
55870,5859,5859,2017
2075,5859,5859,2017
55581,5859,5859,2017
41910,5859,5859,2017
1912,5859,5859,2017
59308,5859,5859,2017
55997,5859,5859,2017
42313,5859,5859,2017
52859,5863,5863,2017
5737,5863,5863,2017
5676,5863,5863,2017
4759,5863,5863,2017
53493,5863,5863,2017
22313,5863,5863,2017
21977,5863,5863,2017
59677,5863,5863,2017
53610,5863,5863,2017
53232,5863,5863,2017
53374,5863,5863,2017
60776,5863,5863,2017
58806,5863,5863,2017
2009,5863,5863,2017
62587,5863,5863,2017
59919,5863,5863,2017
53264,5863,5863,2017
61918,5863,5863,2017
1915,5863,5863,2017
5768,5863,5863,2017
5478,5863,5863,2017
56127,5863,5863,2017
37984,5863,5863,2017
61181,5870,5870,2017
22472,5870,5870,2017
56035,5870,5870,2017
37731,5870,5870,2017
1896,5870,5870,2017
52664,5870,5870,2017
53132,5870,5870,2017
34318,5870,5870,2017
461,5870,5870,2017
35588,5870,5870,2017
21944,5870,5870,2017
59679,5876,5876,2017
7061,5876,5876,2017
22236,5876,5876,2017
2712,5876,5876,2017
22126,5876,5876,2017
22074,5876,5876,2017
5630,5876,5876,2017
5383,5876,5876,2017
22164,5876,5876,2017
52768,5876,5876,2017
68853,5876,5876,2017
5393,5876,5876,2017
37872,5876,5876,2017
52271,5876,5876,2017
52997,5876,5876,2017
55487,5876,5876,2017
55574,5876,5876,2017
42471,5876,5876,2017
5613,5876,5876,2017
2092,5876,5876,2017
55399,5876,5876,2017
2219,5876,5876,2017
24516,5877,5877,2017
46130,5877,5877,2017
56059,5877,5877,2017
56154,5877,5877,2017
53466,5877,5877,2017
23343,5877,5877,2017
42805,5877,5877,2017
32103,5877,5877,2017
36724,5877,5877,2017
53769,5877,5877,2017
58798,5877,5877,2017
46986,5877,5877,2017
32101,5877,5877,2017
22302,5877,5877,2017
53524,5877,5877,2017
19061,5877,5877,2017
23344,5877,5877,2017
5694,5877,5877,2017
41278,5877,5877,2017
25765,5877,5877,2017
3338,5877,5877,2017
52905,5877,5877,2017
31846,5877,5877,2017
30633,5877,5877,2017
56993,5877,5877,2017
67831,5877,5877,2017
46536,5877,5877,2017
4015,5879,5879,2017
3106,5879,5879,2017
37806,5879,5879,2017
3451,5879,5879,2017
4227,5879,5879,2017
37974,5879,5879,2017
3197,5879,5879,2017
3770,5879,5879,2017
3017,5879,5879,2017
58957,5879,5879,2017
3964,5879,5879,2017
2494,5879,5879,2017
3285,5879,5879,2017
3435,5879,5879,2017
5600,5879,5879,2017
35112,5898,5898,2016
5263,5898,5898,2016
60726,5898,5898,2016
2284,5898,5898,2016
4094,5898,5898,2016
56801,5898,5898,2016
1477,5898,5898,2016
52841,5898,5898,2016
56595,5898,5898,2016
20200,5898,5898,2016
52506,5898,5898,2016
42739,5898,5898,2016
68334,5898,5898,2016
55820,5898,5898,2016
5715,5898,5898,2016
56928,5898,5898,2016
56161,5898,5898,2016
55870,5898,5898,2016
52045,5898,5898,2016
62698,5898,5898,2016
59310,5898,5898,2016
4115,5900,5900,2016
52909,5900,5900,2016
62299,5900,5900,2016
22789,5900,5900,2016
7055,5900,5900,2016
22768,5900,5900,2016
60727,5900,5900,2016
68853,5900,5900,2016
2929,5900,5900,2016
53060,5900,5900,2016
23501,5900,5900,2016
52837,5900,5900,2016
38467,5900,5900,2016
20063,5900,5900,2016
53008,5900,5900,2016
55603,5902,5902,2016
60780,5902,5902,2016
5381,5902,5902,2016
15741,5902,5902,2016
58583,5902,5902,2016
5320,5902,5902,2016
51820,5902,5902,2016
4784,5902,5902,2016
3742,5902,5902,2016
53635,5902,5902,2016
53497,5902,5902,2016
20042,5902,5902,2016
55927,5904,5904,2016
1279,5904,5904,2016
22045,5904,5904,2016
42018,5904,5904,2016
58716,5904,5904,2016
53374,5904,5904,2016
58806,5904,5904,2016
58558,5904,5904,2016
68050,5904,5904,2016
53264,5904,5904,2016
55388,5904,5904,2016
60411,5904,5904,2016
22302,5904,5904,2016
4016,5904,5904,2016
25765,5904,5904,2016
55817,5904,5904,2016
59679,5906,5906,2016
51716,5906,5906,2016
3052,5906,5906,2016
3207,5906,5906,2016
3485,5906,5906,2016
22126,5906,5906,2016
5702,5906,5906,2016
4179,5906,5906,2016
53186,5906,5906,2016
62398,5906,5906,2016
22074,5906,5906,2016
5630,5906,5906,2016
5383,5906,5906,2016
22164,5906,5906,2016
3721,5906,5906,2016
52997,5906,5906,2016
2314,5906,5906,2016
5715,5906,5906,2016
3119,5906,5906,2016
55666,5906,5906,2016
37488,5906,5906,2016
53760,5908,5908,2016
51661,5908,5908,2016
4094,5908,5908,2016
52770,5908,5908,2016
53769,5908,5908,2016
2780,5908,5908,2016
5402,5908,5908,2016
52082,5908,5908,2016
42637,5908,5908,2016
2336,5908,5908,2016
62163,5908,5908,2016
3497,5908,5908,2016
41278,5908,5908,2016
22287,5908,5908,2016
2948,5908,5908,2016
67831,5908,5908,2016
55464,5908,5908,2016
34625,5908,5908,2016
53230,5923,5923,2016
53760,5923,5923,2016
4094,5923,5923,2016
53282,5923,5923,2016
18609,5923,5923,2016
53060,5923,5923,2016
52981,5923,5923,2016
6778,5923,5923,2016
3021,5923,5923,2016
53869,5923,5923,2016
53965,5923,5923,2016
22508,5935,5935,2016
22178,5935,5935,2016
22338,5935,5935,2016
21646,5935,5935,2016
68501,5935,5935,2016
55501,5935,5935,2016
44631,5935,5935,2016
1922,5935,5935,2016
52771,5935,5935,2016
22253,5935,5935,2016
62233,5935,5935,2016
41986,5935,5935,2016
3683,5935,5935,2016
37722,5935,5935,2016
22443,5935,5935,2016
52827,5935,5935,2016
3156,5935,5935,2016
37695,5935,5935,2016
3119,5935,5935,2016
42593,5935,5935,2016
2006,5935,5935,2016
5714,5935,5935,2016
37840,5935,5935,2016
37906,5935,5935,2016
22626,5935,5935,2016
22370,5935,5935,2016
3336,5939,5939,2016
55837,5939,5939,2016
21629,5939,5939,2016
42075,5939,5939,2016
56223,5939,5939,2016
42393,5939,5939,2016
55820,5939,5939,2016
22443,5939,5939,2016
21742,5939,5939,2016
55870,5939,5939,2016
2651,5939,5939,2016
22313,5941,5941,2016
21977,5941,5941,2016
53610,5941,5941,2016
53232,5941,5941,2016
59919,5941,5941,2016
41990,5941,5941,2016
5971,5941,5941,2016
55737,5941,5941,2016
59796,5941,5941,2016
55886,5941,5941,2016
1915,5941,5941,2016
22508,5946,5946,2015
52771,5946,5946,2015
23318,5946,5946,2015
1289,5946,5946,2015
53691,5946,5946,2015
53428,5946,5946,2015
1399,5946,5946,2015
59202,5946,5946,2015
55870,5946,5946,2015
59310,5946,5946,2015
56127,5946,5946,2015
53677,5946,5946,2015
42035,5946,5946,2015
4176,5947,5947,2015
12006,5947,5947,2015
56122,5947,5947,2015
2798,5947,5947,2015
51670,5947,5947,2015
20680,5947,5947,2015
3509,5947,5947,2015
22074,5947,5947,2015
5630,5947,5947,2015
62601,5947,5947,2015
4167,5947,5947,2015
5393,5947,5947,2015
60486,5947,5947,2015
68379,5947,5947,2015
37996,5947,5947,2015
52997,5947,5947,2015
42039,5947,5947,2015
2092,5947,5947,2015
55451,5947,5947,2015
34623,5947,5947,2015
53259,5947,5947,2015
55399,5947,5947,2015
56640,5947,5947,2015
55464,5947,5947,2015
52779,5952,5952,2015
22726,5952,5952,2015
53493,5952,5952,2015
5700,5952,5952,2015
21977,5952,5952,2015
42817,5952,5952,2015
53610,5952,5952,2015
53232,5952,5952,2015
53374,5952,5952,2015
68050,5952,5952,2015
42552,5952,5952,2015
5633,5952,5952,2015
59796,5952,5952,2015
5768,5952,5952,2015
41278,5952,5952,2015
59679,5966,5966,2015
22126,5966,5966,2015
5383,5966,5966,2015
22164,5966,5966,2015
5393,5966,5966,2015
5382,5966,5966,2015
51638,5966,5966,2015
52997,5966,5966,2015
5769,5966,5966,2015
55574,5966,5966,2015
3400,5966,5966,2015
53410,5968,5968,2015
53375,5968,5968,2015
43892,5968,5968,2015
21943,5968,5968,2015
37974,5968,5968,2015
53425,5968,5968,2015
53975,5968,5968,2015
52781,5968,5968,2015
58800,5968,5968,2015
60808,5968,5968,2015
20324,5968,5968,2015
59679,5970,5970,2015
22508,5970,5970,2015
22236,5970,5970,2015
3371,5970,5970,2015
22196,5970,5970,2015
51675,5970,5970,2015
5510,5970,5970,2015
22126,5970,5970,2015
52614,5970,5970,2015
22382,5970,5970,2015
37792,5970,5970,2015
52771,5970,5970,2015
2240,5970,5970,2015
23244,5970,5970,2015
5383,5970,5970,2015
62233,5970,5970,2015
3095,5970,5970,2015
41986,5970,5970,2015
52997,5970,5970,2015
37991,5970,5970,2015
52976,5970,5970,2015
59202,5970,5970,2015
42593,5970,5970,2015
5714,5970,5970,2015
35505,5970,5970,2015
37840,5970,5970,2015
22370,5970,5970,2015
22516,5971,5971,2015
20143,5971,5971,2015
2272,5971,5971,2015
22789,5971,5971,2015
42739,5971,5971,2015
19144,5971,5971,2015
55396,5971,5971,2015
41990,5971,5971,2015
59796,5971,5971,2015
55886,5971,5971,2015
52321,5971,5971,2015
4176,5980,5980,2015
53230,5980,5980,2015
3318,5980,5980,2015
62384,5980,5980,2015
53760,5980,5980,2015
52705,5980,5980,2015
55831,5980,5980,2015
53060,5980,5980,2015
22468,5980,5980,2015
51814,5980,5980,2015
22950,5981,5981,2015
22508,5981,5981,2015
19094,5981,5981,2015
22178,5981,5981,2015
37792,5981,5981,2015
1922,5981,5981,2015
52771,5981,5981,2015
23244,5981,5981,2015
62233,5981,5981,2015
41986,5981,5981,2015
4198,5981,5981,2015
47689,5981,5981,2015
3683,5981,5981,2015
3156,5981,5981,2015
59202,5981,5981,2015
5714,5981,5981,2015
37840,5981,5981,2015
42035,5981,5981,2015
2950,5989,5989,2016
3371,5989,5989,2016
3073,5989,5989,2016
6077,5989,5989,2016
2776,5989,5989,2016
3142,5989,5989,2016
2788,5989,5989,2016
23244,5989,5989,2016
3005,5989,5989,2016
2805,5989,5989,2016
7172,5989,5989,2016
3713,6003,6003,2014
6864,6003,6003,2014
22283,6064,6064,2015
45961,6064,6064,2015
53769,6064,6064,2015
58798,6064,6064,2015
23344,6064,6064,2015
51683,6064,6064,2015
41278,6064,6064,2015
5748,6064,6064,2015
2948,6064,6064,2015
67831,6064,6064,2015
44317,6077,6077,2015
3350,6077,6077,2015
3371,6077,6077,2015
3464,6077,6077,2015
3073,6077,6077,2015
3142,6077,6077,2015
51675,6077,6077,2015
55520,6077,6077,2015
55402,6077,6077,2015
3685,6077,6077,2015
3973,6077,6077,2015
53332,6077,6077,2015
3009,6077,6077,2015
7172,6077,6077,2015
3376,6077,6077,2015
53635,6077,6077,2015
3303,6084,6084,2015
38034,6084,6084,2015
3476,6084,6084,2015
37867,6084,6084,2015
60408,6084,6084,2015
3005,6084,6084,2015
34576,6084,6084,2015
37734,6084,6084,2015
3442,6084,6084,2015
53965,6084,6084,2015
3131,6087,6087,2015
2970,6087,6087,2015
6956,6087,6087,2015
2382,6087,6087,2015
3371,6087,6087,2015
3464,6087,6087,2015
3142,6087,6087,2015
52503,6087,6087,2015
4179,6087,6087,2015
3374,6087,6087,2015
48837,6087,6087,2015
3170,6087,6087,2015
4064,6087,6087,2015
22482,6087,6087,2015
3184,6087,6087,2015
37838,6087,6087,2015
44317,6103,6103,2017
2382,6103,6103,2017
3371,6103,6103,2017
3464,6103,6103,2017
6077,6103,6103,2017
3142,6103,6103,2017
59694,6103,6103,2017
51888,6103,6103,2017
3973,6103,6103,2017
3257,6103,6103,2017
2805,6103,6103,2017
7172,6103,6103,2017
2781,6103,6103,2017
22236,6115,6115,2017
52614,6115,6115,2017
3936,6115,6115,2017
4208,6115,6115,2017
37897,6115,6115,2017
53264,6115,6115,2017
53265,6115,6115,2017
21564,6115,6115,2017
4210,6115,6115,2017
37984,6115,6115,2017
50432,6123,6123,2017
2335,6123,6123,2017
3075,6123,6123,2017
3303,6123,6123,2017
3355,6123,6123,2017
38034,6123,6123,2017
3476,6123,6123,2017
3266,6123,6123,2017
6518,6123,6123,2017
3509,6123,6123,2017
52231,6123,6123,2017
3005,6123,6123,2017
3034,6123,6123,2017
3055,6123,6123,2017
22025,6123,6123,2017
37962,6123,6123,2017
55399,6123,6123,2017
3265,6123,6123,2017
62599,6172,6172,2016
3303,6172,6172,2016
2712,6172,6172,2016
3476,6172,6172,2016
52542,6172,6172,2016
53760,6172,6172,2016
51832,6172,6172,2016
3639,6172,6172,2016
3358,6172,6172,2016
62604,6172,6172,2016
52218,6172,6172,2016
37962,6172,6172,2016
52568,6172,6172,2016
55399,6172,6172,2016
2219,6172,6172,2016
3405,6172,6172,2016
3234,6172,6172,2016
5737,6180,6180,2016
53493,6180,6180,2016
22313,6180,6180,2016
21977,6180,6180,2016
23635,6180,6180,2016
53052,6180,6180,2016
55656,6180,6180,2016
53610,6180,6180,2016
53232,6180,6180,2016
53374,6180,6180,2016
68050,6180,6180,2016
53264,6180,6180,2016
55388,6180,6180,2016
48420,6180,6180,2016
22302,6180,6180,2016
55886,6180,6180,2016
5768,6180,6180,2016
5478,6180,6180,2016
22254,6180,6180,2016
25765,6180,6180,2016
3635,6209,6209,2013
59190,6209,6209,2013
36819,6209,6209,2013
4222,6209,6209,2013
34669,6209,6209,2013
21384,6209,6209,2013
5320,6209,6209,2013
22134,6209,6209,2013
4190,6209,6209,2013
3303,6215,6215,2013
38034,6215,6215,2013
53760,6215,6215,2013
37975,6215,6215,2013
3683,6215,6215,2013
37962,6215,6215,2013
3190,6215,6215,2013
3405,6215,6215,2013
3400,6215,6215,2013
53965,6215,6215,2013
3247,6218,6218,2013
67355,6218,6218,2013
3041,6218,6218,2013
52503,6218,6218,2013
3973,6218,6218,2013
4064,6218,6218,2013
2941,6218,6218,2013
34006,6227,6227,2013
45153,6227,6227,2013
60723,6227,6227,2013
3351,6227,6227,2013
4222,6227,6227,2013
5320,6227,6227,2013
3742,6227,6227,2013
3303,6237,6237,2013
22112,6237,6237,2013
3690,6237,6237,2013
38034,6237,6237,2013
3476,6237,6237,2013
14596,6237,6237,2013
3375,6237,6237,2013
55593,6237,6237,2013
59833,6237,6237,2013
53760,6237,6237,2013
7102,6237,6237,2013
60408,6237,6237,2013
37907,6237,6237,2013
6608,6237,6237,2013
2998,6237,6237,2013
3358,6237,6237,2013
3683,6237,6237,2013
34576,6237,6237,2013
52581,6237,6237,2013
55842,6237,6237,2013
2937,6237,6237,2013
22025,6237,6237,2013
37734,6237,6237,2013
3442,6237,6237,2013
37962,6237,6237,2013
52568,6237,6237,2013
3267,6237,6237,2013
3190,6237,6237,2013
3405,6237,6237,2013
3400,6237,6237,2013
53965,6237,6237,2013
42501,6242,6242,2013
44876,6242,6242,2013
3303,6248,6248,2013
2712,6248,6248,2013
3509,6248,6248,2013
1889,6248,6248,2013
23244,6248,6248,2013
55842,6248,6248,2013
52767,6248,6248,2013
62604,6248,6248,2013
3090,6248,6248,2013
2951,6248,6248,2013
3036,6248,6248,2013
3267,6248,6248,2013
55399,6248,6248,2013
3075,6270,6270,2013
3303,6270,6270,2013
38034,6270,6270,2013
3476,6270,6270,2013
55593,6270,6270,2013
37975,6270,6270,2013
3358,6270,6270,2013
3120,6270,6270,2013
